X,Y,PEOPLE,TYPE,PEOPLE_201,icon_url
15.721463903146,-17.0626580738033,5.0,Urban,5.6,./1.png
15.7220834958814,-17.0636693630957,5.0,Urban,5.6,./1.png
15.7218627214585,-17.0636836066068,5.0,Urban,5.6,./1.png
15.7215279989462,-17.0635910237843,5.0,Urban,5.6,./1.png
15.7213499550567,-17.0634557104283,5.0,Urban,5.6,./1.png
15.7211220588781,-17.0632634230276,5.0,Urban,5.6,./1.png
15.721157667656,-17.0631494749383,5.0,Urban,5.6,./1.png
15.7215778512352,-17.0633773711169,5.0,Urban,5.6,./1.png
15.7222188092375,-17.0636622413401,5.0,Urban,5.6,./1.png
15.7223398790823,-17.0633346405834,5.0,Urban,5.6,./1.png
15.722446705416,-17.0634913192062,5.0,Urban,5.6,./1.png
15.7224395836605,-17.0637690676738,5.0,Urban,5.6,./1.png
15.7225606535053,-17.0635981455399,5.0,Urban,5.6,./1.png
15.7219695477922,-17.06396847683,5.0,Urban,5.6,./1.png
15.7215920947464,-17.0644242691872,5.0,Urban,5.6,./1.png
15.7212716157453,-17.0643174428535,5.0,Urban,5.6,./1.png
15.7211790329227,-17.0645239737653,5.0,Urban,5.6,./1.png
15.7224680706828,-17.0640966684305,5.0,Urban,5.6,./1.png
15.7222401745042,-17.0630212833379,5.0,Urban,5.6,./1.png
15.7222045657263,-17.0627435348702,5.0,Urban,5.6,./1.png
15.7225606535053,-17.0626936825812,5.0,Urban,5.6,./1.png
15.7226389928167,-17.0625868562474,5.0,Urban,5.6,./1.png
15.7223256355712,-17.062900213493,5.0,Urban,5.6,./1.png
15.7225179229719,-17.0631565966939,5.0,Urban,5.6,./1.png
15.7226247493056,-17.0628503612039,5.0,Urban,5.6,./1.png
15.7220194000812,-17.0624088123579,5.0,Urban,5.6,./1.png
15.7224751924384,-17.0623304730466,5.0,Urban,5.6,./1.png
15.722040765348,-17.0659753875526,5.0,Urban,5.6,./1.png
15.7220621306147,-17.065612178018,5.0,Urban,5.6,./1.png
15.7219695477922,-17.0654554993952,5.0,Urban,5.6,./1.png
15.7219125737475,-17.0652988207724,5.0,Urban,5.6,./1.png
15.7213072245232,-17.0631993272274,5.0,Urban,5.6,./1.png
15.7214282943681,-17.0630497703602,5.0,Urban,5.6,./1.png
15.7208300668993,-17.0624942734249,5.0,Urban,5.6,./1.png
15.7212573722341,-17.0623874470912,5.0,Urban,5.6,./1.png
15.7279525346552,-17.0626865608256,5.0,Urban,5.6,./1.png
15.7281804308338,-17.0626580738033,5.0,Urban,5.6,./1.png
15.7283727182345,-17.0626153432698,5.0,Urban,5.6,./1.png
15.7281234567891,-17.0623874470912,5.0,Urban,5.6,./1.png
15.7308012368874,-17.0624657864026,5.0,Urban,5.6,./1.png
15.7253420551472,-17.0641465207195,5.0,Urban,5.6,./1.png
15.7252494723247,-17.0638758940075,5.0,Urban,5.6,./1.png
15.7256055601037,-17.064053937897,5.0,Urban,5.6,./1.png
15.7258761868158,-17.0640183291191,5.0,Urban,5.6,./1.png
15.7248791410345,-17.0639471115633,5.0,Urban,5.6,./1.png
15.7258192127711,-17.0637120936291,5.0,Urban,5.6,./1.png
15.7261112047499,-17.0635910237843,5.0,Urban,5.6,./1.png
15.7269871806863,-17.0633844928724,5.0,Urban,5.6,./1.png
15.7264886577957,-17.0626723173144,5.0,Urban,5.6,./1.png
15.7247224624117,-17.0625085169361,5.0,Urban,5.6,./1.png
15.7207873363658,-17.0615413825283,5.0,Urban,5.6,./1.png
15.7216348252799,-17.0610855901711,5.0,Urban,5.6,./1.png
15.7224395836605,-17.0597039695885,5.0,Urban,5.6,./1.png
15.7222116874819,-17.0598107959222,5.0,Urban,5.6,./1.png
15.7225535317498,-17.0603306840796,5.0,Urban,5.6,./1.png
15.7227315756393,-17.0602167359903,5.0,Urban,5.6,./1.png
15.7225464099942,-17.06076511117,5.0,Urban,5.6,./1.png
15.7225036794607,-17.0606369195695,5.0,Urban,5.6,./1.png
15.7223398790823,-17.060544336747,5.0,Urban,5.6,./1.png
15.7226318710611,-17.06045887568,5.0,Urban,5.6,./1.png
15.7227743061727,-17.0605158497247,5.0,Urban,5.6,./1.png
15.7227102103725,-17.0607010153698,5.0,Urban,5.6,./1.png
15.7228597672397,-17.0611354424602,5.0,Urban,5.6,./1.png
15.7224182183937,-17.061868983285,5.0,Urban,5.6,./1.png
15.7228597672397,-17.0617764004624,5.0,Urban,5.6,./1.png
15.7219410607698,-17.0617479134401,5.0,Urban,5.6,./1.png
15.7219054519919,-17.0598107959222,5.0,Urban,5.6,./1.png
15.722446705416,-17.0599532310338,5.0,Urban,5.6,./1.png
15.722752940906,-17.0597751871443,5.0,Urban,5.6,./1.png
15.7228170367062,-17.0599959615673,5.0,Urban,5.6,./1.png
15.7228455237285,-17.0607366241477,5.0,Urban,5.6,./1.png
15.7219268172587,-17.0606938936142,5.0,Urban,5.6,./1.png
15.7238749734977,-17.062139609997,5.0,Urban,5.6,./1.png
15.7235758597633,-17.061918835574,5.0,Urban,5.6,./1.png
15.7238464864754,-17.0619117138184,5.0,Urban,5.6,./1.png
15.7235616162521,-17.0616553306175,5.0,Urban,5.6,./1.png
15.7235117639631,-17.0612137817716,5.0,Urban,5.6,./1.png
15.7232767460289,-17.0611354424602,5.0,Urban,5.6,./1.png
15.7231699196952,-17.061256512305,5.0,Urban,5.6,./1.png
15.7229776322946,-17.0611069554379,5.0,Urban,5.6,./1.png
15.722885049472,-17.0613277298608,5.0,Urban,5.6,./1.png
15.7233835723626,-17.0609573985707,5.0,Urban,5.6,./1.png
15.7230915803838,-17.0608576939925,5.0,Urban,5.6,./1.png
15.7229847540501,-17.0606511630807,5.0,Urban,5.6,./1.png
15.7229349017611,-17.0604731191912,5.0,Urban,5.6,./1.png
15.7232767460289,-17.0607152588809,5.0,Urban,5.6,./1.png
15.7232268937399,-17.0604731191912,5.0,Urban,5.6,./1.png
15.7235260074742,-17.0604517539245,5.0,Urban,5.6,./1.png
15.7236684425859,-17.0607437459033,5.0,Urban,5.6,./1.png
15.7230773368727,-17.0601953707236,5.0,Urban,5.6,./1.png
15.7230987021394,-17.0595686562325,5.0,Urban,5.6,./1.png
15.722885049472,-17.0593478818095,5.0,Urban,5.6,./1.png
15.7229349017611,-17.059832161189,5.0,Urban,5.6,./1.png
15.7243877398995,-17.0609645203262,5.0,Urban,5.6,./1.png
15.7249432368347,-17.0604944844579,5.0,Urban,5.6,./1.png
15.7256625341484,-17.0611140771934,5.0,Urban,5.6,./1.png
15.7270868852644,-17.0598891352336,5.0,Urban,5.6,./1.png
15.7273859989988,-17.0599745963006,5.0,Urban,5.6,./1.png
15.7273432684653,-17.0601668837012,5.0,Urban,5.6,./1.png
15.7248150452343,-17.0616909393954,5.0,Urban,5.6,./1.png
15.7297258517947,-17.061833374507,5.0,Urban,5.6,./1.png
15.7295406861496,-17.061918835574,5.0,Urban,5.6,./1.png
15.7296902430168,-17.0621182447303,5.0,Urban,5.6,./1.png
15.7293626422601,-17.0619473225963,5.0,Urban,5.6,./1.png
15.7292700594376,-17.0618120092403,5.0,Urban,5.6,./1.png
15.7294694685938,-17.0616624523731,5.0,Urban,5.6,./1.png
15.7289424586809,-17.0617906439736,5.0,Urban,5.6,./1.png
15.7285792491463,-17.0614487997057,5.0,Urban,5.6,./1.png
15.7281519438115,-17.0599745963006,5.0,Urban,5.6,./1.png
15.7279525346552,-17.0605941890361,5.0,Urban,5.6,./1.png
15.7281234567891,-17.0607295023921,5.0,Urban,5.6,./1.png
15.7279952651887,-17.0609075462816,5.0,Urban,5.6,./1.png
15.727888438855,-17.0607508676588,5.0,Urban,5.6,./1.png
15.7277388819878,-17.0606369195695,5.0,Urban,5.6,./1.png
15.7276462991653,-17.0605300932358,5.0,Urban,5.6,./1.png
15.7279525346552,-17.0601526401901,5.0,Urban,5.6,./1.png
15.727753125499,-17.0597965524111,5.0,Urban,5.6,./1.png
15.7278528300771,-17.0595472909658,5.0,Urban,5.6,./1.png
15.7278528300771,-17.0593977340986,5.0,Urban,5.6,./1.png
15.7281875525894,-17.059746700122,5.0,Urban,5.6,./1.png
15.7280308739666,-17.0595971432548,5.0,Urban,5.6,./1.png
15.7279525346552,-17.0597253348553,5.0,Urban,5.6,./1.png
15.7284937880793,-17.0592410554758,5.0,Urban,5.6,./1.png
15.728109213278,-17.0592695424981,5.0,Urban,5.6,./1.png
15.7282302831228,-17.0595900214992,5.0,Urban,5.6,./1.png
15.7278741953438,-17.0591413508977,5.0,Urban,5.6,./1.png
15.7275038640537,-17.0603021970573,5.0,Urban,5.6,./1.png
15.7274611335202,-17.0600956661454,5.0,Urban,5.6,./1.png
15.7282516483896,-17.0611425642158,5.0,Urban,5.6,./1.png
15.7285792491463,-17.0612280252827,5.0,Urban,5.6,./1.png
15.7283869617456,-17.0589718531149,5.0,Urban,5.6,./1.png
15.7280308739666,-17.0590573141818,5.0,Urban,5.6,./1.png
15.723191284962,-17.0585089390021,5.0,Urban,5.6,./1.png
15.7231556761841,-17.0586727393805,5.0,Urban,5.6,./1.png
15.7229064147388,-17.0586157653359,5.0,Urban,5.6,./1.png
15.7229135364943,-17.058188460001,5.0,Urban,5.6,./1.png
15.7228280754274,-17.0578822245111,5.0,Urban,5.6,./1.png
15.7231485544285,-17.0579890508448,5.0,Urban,5.6,./1.png
15.7233052330513,-17.0579534420669,5.0,Urban,5.6,./1.png
15.7231129456506,-17.0577184241327,5.0,Urban,5.6,./1.png
15.7234832769408,-17.0579819290892,5.0,Urban,5.6,./1.png
15.7231343109173,-17.0570988313972,5.0,Urban,5.6,./1.png
15.7231984067176,-17.0572982405535,5.0,Urban,5.6,./1.png
15.7229776322946,-17.0572270229977,5.0,Urban,5.6,./1.png
15.723412059385,-17.0570845878861,5.0,Urban,5.6,./1.png
15.7235260074742,-17.0574335539095,5.0,Urban,5.6,./1.png
15.7235117639631,-17.0575902325323,5.0,Urban,5.6,./1.png
15.7222544180154,-17.0582596775568,5.0,Urban,5.6,./1.png
15.7225108012163,-17.0583308951126,5.0,Urban,5.6,./1.png
15.7221689569484,-17.0579748073336,5.0,Urban,5.6,./1.png
15.7219268172587,-17.0578252504664,5.0,Urban,5.6,./1.png
15.7219909130589,-17.057697058866,5.0,Urban,5.6,./1.png
15.7226247493056,-17.0571629271975,5.0,Urban,5.6,./1.png
15.7227671844172,-17.0567783523961,5.0,Urban,5.6,./1.png
15.7222829050377,-17.0564721169062,5.0,Urban,5.6,./1.png
15.7226532363279,-17.0586869828917,5.0,Urban,5.6,./1.png
15.7222116874819,-17.0590929229597,5.0,Urban,5.6,./1.png
15.7222900267933,-17.0586015218247,5.0,Urban,5.6,./1.png
15.7199398474518,-17.058138607712,5.0,Urban,5.6,./1.png
15.7208727974328,-17.0548853897629,5.0,Urban,5.6,./1.png
15.7210793283446,-17.0545221802283,5.0,Urban,5.6,./1.png
15.7210935718558,-17.0550919206747,5.0,Urban,5.6,./1.png
15.7221832004596,-17.0541945794716,5.0,Urban,5.6,./1.png
15.7216989210801,-17.0544011103834,5.0,Urban,5.6,./1.png
15.721869843214,-17.0555548347874,5.0,Urban,5.6,./1.png
15.7226247493056,-17.0549352420519,5.0,Urban,5.6,./1.png
15.7222330527486,-17.0543939886278,5.0,Urban,5.6,./1.png
15.7221689569484,-17.0531975336903,5.0,Urban,5.6,./1.png
15.7233337200736,-17.0542800405385,5.0,Urban,5.6,./1.png
15.7235331292298,-17.0554337649426,5.0,Urban,5.6,./1.png
15.7233408418292,-17.0559109225664,5.0,Urban,5.6,./1.png
15.7388424111131,-17.0522375210381,5.0,Rural,7.9,./0.png
14.9825681846294,-16.7573938579176,7.0,Rural,7.9,./0.png
14.9817686857251,-16.7580505891604,7.0,Rural,7.9,./0.png
14.9816401948298,-16.7588429496816,7.0,Rural,7.9,./0.png
14.9815759493821,-16.7594425738598,7.0,Rural,7.9,./0.png
14.9568432366276,-16.7630945706403,7.0,Rural,7.9,./0.png
14.9890291351494,-16.7671962855544,7.0,Rural,7.9,./0.png
14.9710960891917,-16.7711066918022,7.0,Rural,7.9,./0.png
14.990927945047,-16.7716849008311,7.0,Rural,7.9,./0.png
16.0319005032241,-16.635515916443,5.0,Urban,5.6,./1.png
16.0188611757825,-16.6461264090437,7.0,Rural,7.9,./0.png
15.3462346309118,-16.4570286878443,7.0,Rural,7.9,./0.png
15.419533332908,-16.470725817286,7.0,Rural,7.9,./0.png
15.3387821589829,-16.4963725999931,7.0,Rural,7.9,./0.png
14.8229097944012,-17.3878532262797,7.0,Rural,7.9,./0.png
15.8624463472935,-17.3895869226067,7.0,Rural,7.9,./0.png
15.9610813123331,-17.3885589954441,7.0,Rural,7.9,./0.png
15.7625403108858,-17.2695111458855,7.0,Rural,7.9,./0.png
15.7758177034028,-17.2676908582017,7.0,Rural,7.9,./0.png
15.8270898536678,-17.2681834066338,7.0,Rural,7.9,./0.png
15.8605852885644,-17.266748591636,7.0,Rural,7.9,./0.png
15.9305432272821,-17.2756958409805,7.0,Rural,7.9,./0.png
15.8743884229948,-17.2743038562811,7.0,Rural,7.9,./0.png
15.8718400202375,-17.2774732983659,7.0,Rural,7.9,./0.png
15.8680067085269,-17.2720766807622,7.0,Rural,7.9,./0.png
15.8612491581902,-17.2754174440406,7.0,Rural,7.9,./0.png
15.8484643141053,-17.27680942874,7.0,Rural,7.9,./0.png
15.8471462116707,-17.2727619655372,7.0,Rural,7.9,./0.png
15.8426918606327,-17.2736185715061,7.0,Rural,7.9,./0.png
15.8473603631629,-17.2744537623257,7.0,Rural,7.9,./0.png
15.8246271115074,-17.2709202627042,7.0,Rural,7.9,./0.png
15.830409201797,-17.2758671621743,7.0,Rural,7.9,./0.png
15.8294026897837,-17.2776446195596,7.0,Rural,7.9,./0.png
15.8139505888632,-17.276616692397,7.0,Rural,7.9,./0.png
15.8119589799857,-17.2745394229226,7.0,Rural,7.9,./0.png
15.8011753815954,-17.2788866982144,7.0,Rural,7.9,./0.png
15.7709136342312,-17.2718839444192,7.0,Rural,7.9,./0.png
15.7588237117385,-17.2820946875677,7.0,Rural,7.9,./0.png
15.7583097481572,-17.2828228026413,7.0,Rural,7.9,./0.png
15.8191234181576,-17.2824373299553,7.0,Rural,7.9,./0.png
15.8351108978085,-17.2813665724942,7.0,Rural,7.9,./0.png
15.8478743267442,-17.2805099665254,7.0,Rural,7.9,./0.png
15.8569018828983,-17.2851570539064,7.0,Rural,7.9,./0.png
15.8560666920787,-17.284343278236,7.0,Rural,7.9,./0.png
15.8615275551301,-17.281345157345,7.0,Rural,7.9,./0.png
15.8637665089811,-17.2817948754787,7.0,Rural,7.9,./0.png
15.863466696892,-17.2842790327883,7.0,Rural,7.9,./0.png
16.0154961128627,-17.2725812901724,7.0,Rural,7.9,./0.png
15.5880924672321,-17.2437498420576,7.0,Rural,7.9,./0.png
15.6102888519824,-17.2402848731862,7.0,Rural,7.9,./0.png
15.6201691592592,-17.2312965380941,7.0,Rural,7.9,./0.png
15.6379314130528,-17.2281403288251,7.0,Rural,7.9,./0.png
15.6398868905347,-17.2305074857769,7.0,Rural,7.9,./0.png
15.6436949256309,-17.2411768453709,7.0,Rural,7.9,./0.png
15.6342606044465,-17.2413826851058,7.0,Rural,7.9,./0.png
15.606575160098,-17.253046936752,7.0,Rural,7.9,./0.png
15.6343292176915,-17.2757579208397,7.0,Rural,7.9,./0.png
15.6290803044507,-17.2694455023017,7.0,Rural,7.9,./0.png
15.6466109885425,-17.2720184989884,7.0,Rural,7.9,./0.png
15.6128189653909,-17.2921221797669,7.0,Rural,7.9,./0.png
15.609594142877,-17.3047813234653,7.0,Rural,7.9,./0.png
14.8116393532903,-17.2828171939114,7.0,Rural,7.9,./0.png
14.868038590098,-17.2833303746354,7.0,Rural,7.9,./0.png
15.4188272000197,-17.268856252409,7.0,Rural,7.9,./0.png
15.4184052216791,-17.2710188914043,7.0,Rural,7.9,./0.png
15.4407832605519,-17.2724562551269,7.0,Rural,7.9,./0.png
15.4671832804831,-17.2721397713714,7.0,Rural,7.9,./0.png
15.4678294348171,-17.2700826269612,7.0,Rural,7.9,./0.png
15.4790250476651,-17.2728254861749,7.0,Rural,7.9,./0.png
15.507060233666,-17.2675507569179,7.0,Rural,7.9,./0.png
15.5210646398433,-17.2737749374411,7.0,Rural,7.9,./0.png
15.5251657418406,-17.2666804265905,7.0,Rural,7.9,./0.png
15.5343569575709,-17.2728914202906,7.0,Rural,7.9,./0.png
15.5448536687923,-17.2689089997015,7.0,Rural,7.9,./0.png
15.5749459992034,-17.2663507560119,7.0,Rural,7.9,./0.png
15.5552185117823,-17.2733397722774,7.0,Rural,7.9,./0.png
15.5364536624506,-17.2743287840131,7.0,Rural,7.9,./0.png
15.5361635523414,-17.2763859284233,7.0,Rural,7.9,./0.png
15.5359525631711,-17.2786145015344,7.0,Rural,7.9,./0.png
15.5040404511663,-17.2787991170584,7.0,Rural,7.9,./0.png
15.5057743509479,-17.2810130229561,7.0,Rural,7.9,./0.png
15.5107981840276,-17.2858138354084,7.0,Rural,7.9,./0.png
15.5108099219554,-17.2873984556555,7.0,Rural,7.9,./0.png
15.508661881176,-17.288196634743,7.0,Rural,7.9,./0.png
15.7481894463185,-17.2666239384743,7.0,Rural,7.9,./0.png
15.748614168626,-17.2725674045347,7.0,Rural,7.9,./0.png
15.7200347236336,-17.2716015251438,7.0,Rural,7.9,./0.png
15.7191482315898,-17.2697491537091,7.0,Rural,7.9,./0.png
15.6892588953686,-17.2682143316632,7.0,Rural,7.9,./0.png
15.6872080555659,-17.2662164167586,7.0,Rural,7.9,./0.png
15.6881474725078,-17.2646022073655,7.0,Rural,7.9,./0.png
15.6758688961406,-17.2669044404344,7.0,Rural,7.9,./0.png
15.670298550612,-17.2699079284035,7.0,Rural,7.9,./0.png
15.6610366934386,-17.2665207349229,7.0,Rural,7.9,./0.png
15.6684991040755,-17.2700931655469,7.0,Rural,7.9,./0.png
15.6690548155059,-17.2685980371747,7.0,Rural,7.9,./0.png
15.6289112802711,-17.2718529184099,7.0,Rural,7.9,./0.png
15.6548047866833,-17.2704768710584,7.0,Rural,7.9,./0.png
15.6676919993789,-17.2763647659758,7.0,Rural,7.9,./0.png
15.6668319697842,-17.2789316235353,7.0,Rural,7.9,./0.png
15.6696369893853,-17.2817101806874,7.0,Rural,7.9,./0.png
15.6843633422912,-17.282146811097,7.0,Rural,7.9,./0.png
15.6984678276439,-17.2768807837326,7.0,Rural,7.9,./0.png
15.7220194073136,-17.2742742324995,7.0,Rural,7.9,./0.png
15.7301830728508,-17.2782303686351,7.0,Rural,7.9,./0.png
15.6583904485318,-17.2823055857914,7.0,Rural,7.9,./0.png
15.6217002629004,-17.2824775917103,7.0,Rural,7.9,./0.png
15.5830915497115,-17.2872011388688,7.0,Rural,7.9,./0.png
15.5462409354826,-17.3022648880002,7.0,Rural,7.9,./0.png
15.3246510026072,-17.3014875535589,7.0,Rural,7.9,./0.png
15.3925106454336,-17.2400946717233,7.0,Rural,7.9,./0.png
15.2897205698387,-17.2250937709084,7.0,Rural,7.9,./0.png
15.28826513514,-17.2267476739751,7.0,Rural,7.9,./0.png
15.2509696209861,-17.2236879533017,7.0,Rural,7.9,./0.png
15.2234155958951,-17.2263838153004,7.0,Rural,7.9,./0.png
15.1914621886466,-17.2237375703937,7.0,Rural,7.9,./0.png
15.1244625754149,-17.2270288374964,7.0,Rural,7.9,./0.png
15.1206089812695,-17.2247629902951,7.0,Rural,7.9,./0.png
15.0666752022647,-17.2255237857057,7.0,Rural,7.9,./0.png
15.0119806278492,-17.2255734027977,7.0,Rural,7.9,./0.png
14.9790514177914,-17.2261522688711,7.0,Rural,7.9,./0.png
14.9553675258764,-17.2272934619871,7.0,Rural,7.9,./0.png
14.9579476146604,-17.2247464512644,7.0,Rural,7.9,./0.png
14.8713161720271,-17.2401939059073,7.0,Rural,7.9,./0.png
14.8337368747971,-17.2240075423782,7.0,Rural,7.9,./0.png
14.8335546402834,-17.2217751695849,7.0,Rural,7.9,./0.png
14.8109940690497,-17.2414202799909,7.0,Rural,7.9,./0.png
14.8134576172356,-17.2397851816374,7.0,Rural,7.9,./0.png
14.8457671607,-17.2420307167095,7.0,Rural,7.9,./0.png
14.8590877619529,-17.2408098432722,7.0,Rural,7.9,./0.png
14.7797745911542,-17.2384116990205,7.0,Rural,7.9,./0.png
14.6281900731322,-17.2417472996616,7.0,Rural,7.9,./0.png
14.8911702331641,-17.3136703971567,7.0,Rural,7.9,./0.png
14.8802089584689,-17.3049581489428,7.0,Rural,7.9,./0.png
14.8911920683726,-17.2524226371565,7.0,Rural,7.9,./0.png
14.8739204184047,-17.183510718953,7.0,Rural,7.9,./0.png
14.894030645485,-17.1331587280223,7.0,Rural,7.9,./0.png
14.8845104945544,-17.1053843427388,7.0,Rural,7.9,./0.png
14.8921964879662,-17.0919556894767,7.0,Rural,7.9,./0.png
14.8860171239448,-17.0825883850061,7.0,Rural,7.9,./0.png
14.8852092212282,-17.0653167350381,7.0,Rural,7.9,./0.png
14.8746136862763,-17.0456159181183,7.0,Rural,7.9,./0.png
14.8727483424924,-17.0277940187512,7.0,Rural,7.9,./0.png
14.8964488948326,-17.0103111152839,7.0,Rural,7.9,./0.png
14.8936853762497,-17.0115052282518,7.0,Rural,7.9,./0.png
16.0069305453515,-16.6798832555811,7.0,Rural,7.9,./0.png
15.88916424599,-17.2395185454649,7.0,Rural,7.9,./0.png
15.8378676187801,-17.2407172295372,7.0,Rural,7.9,./0.png
15.8260570551269,-17.2403470476913,7.0,Rural,7.9,./0.png
15.8215091067351,-17.2370859219065,7.0,Rural,7.9,./0.png
15.8094693828917,-17.2393070129816,7.0,Rural,7.9,./0.png
15.2991155370292,-17.1895611753375,7.0,Rural,7.9,./0.png
15.3615551173057,-17.1909500994668,7.0,Rural,7.9,./0.png
15.5110504778286,-17.1902556374021,7.0,Rural,7.9,./0.png
15.5750567314533,-17.1891312702499,7.0,Rural,7.9,./0.png
15.5952416020584,-17.1911485171995,7.0,Rural,7.9,./0.png
15.6429197297585,-17.1897595930703,7.0,Rural,7.9,./0.png
15.685224043863,-17.190487124757,7.0,Rural,7.9,./0.png
15.7489037349692,-17.1852621244611,7.0,Rural,7.9,./0.png
15.8417993421491,-16.6211858871576,7.0,Rural,7.9,./0.png
15.9808667607057,-16.6862385123842,7.0,Rural,7.9,./0.png
15.9614196762571,-16.7201271683019,7.0,Rural,7.9,./0.png
15.8966248708386,-16.7488887257622,7.0,Rural,7.9,./0.png
15.9314215018007,-16.7530484966019,7.0,Rural,7.9,./0.png
15.8668592967138,-16.8123058315264,7.0,Rural,7.9,./0.png
15.8339015954334,-16.8781656124534,7.0,Rural,7.9,./0.png
15.781997914106,-16.8871128862808,7.0,Rural,7.9,./0.png
15.7981148734061,-17.0092372408187,7.0,Rural,7.9,./0.png
15.7751462484456,-17.0178797852139,7.0,Rural,7.9,./0.png
15.8395381406164,-17.1039672737826,7.0,Rural,7.9,./0.png
15.8452292712896,-17.1147172927557,7.0,Rural,7.9,./0.png
15.8354560952628,-17.1532518008936,7.0,Rural,7.9,./0.png
15.8058802527066,-17.1526632269124,7.0,Rural,7.9,./0.png
15.7812218508323,-17.1544859076284,7.0,Rural,7.9,./0.png
15.8744253886965,-17.1974062412393,7.0,Rural,7.9,./0.png
15.8286780013501,-17.22484897777,7.0,Rural,7.9,./0.png
15.8570766959437,-17.2252097166617,7.0,Rural,7.9,./0.png
15.8737228971706,-17.2244882388783,7.0,Rural,7.9,./0.png
15.873988704775,-17.2266146997137,7.0,Rural,7.9,./0.png
15.8669637895153,-17.2265577409413,7.0,Rural,7.9,./0.png
15.8088610951276,-17.2536017660653,7.0,Rural,7.9,./0.png
15.9145528438353,-17.2538106148974,7.0,Rural,7.9,./0.png
15.8416598548874,-17.2829203448329,7.0,Rural,7.9,./0.png
15.8764602202024,-17.2871589029871,7.0,Rural,7.9,./0.png
15.8723369003761,-17.2919954457023,7.0,Rural,7.9,./0.png
15.877552342751,-17.2898334888204,7.0,Rural,7.9,./0.png
15.8861333056329,-17.2894991655912,7.0,Rural,7.9,./0.png
15.8656504357928,-17.2919954457023,7.0,Rural,7.9,./0.png
15.8636667846331,-17.2923520571467,7.0,Rural,7.9,./0.png
15.8410057017773,-17.305502930365,5.0,Urban,5.6,./1.png
15.8589416829943,-17.3229225732213,7.0,Rural,7.9,./0.png
15.863176443897,-17.332858659592,7.0,Rural,7.9,./0.png
15.867433493015,-17.3353326514878,7.0,Rural,7.9,./0.png
15.8681912923345,-17.3378735080295,7.0,Rural,7.9,./0.png
15.8944858143081,-17.3363579093906,7.0,Rural,7.9,./0.png
15.9647215527013,-17.3479210354766,7.0,Rural,7.9,./0.png
15.8035498959759,-17.3564083878542,7.0,Rural,7.9,./0.png
15.8675672223067,-17.3750368781832,7.0,Rural,7.9,./0.png
15.8677678162442,-17.3765301886068,7.0,Rural,7.9,./0.png
15.8075562026721,-17.3701557590374,7.0,Rural,7.9,./0.png
15.2572497889589,-16.2651309463269,7.0,Rural,7.9,./0.png
15.4381520115761,-16.5273215851485,7.0,Rural,7.9,./0.png
15.2587266851888,-16.7279857661975,7.0,Rural,7.9,./0.png
15.2891009287952,-16.7307904908735,7.0,Rural,7.9,./0.png
15.2930460360318,-16.7411587258296,7.0,Rural,7.9,./0.png
15.616198215905,-16.7751003125382,7.0,Rural,7.9,./0.png
15.74495688126,-16.9516879555948,7.0,Rural,7.9,./0.png
15.7384826794705,-16.9521210125707,7.0,Rural,7.9,./0.png
15.7212905419097,-17.0553093463636,5.0,Urban,5.6,./1.png
15.7215539942527,-17.0554623186917,5.0,Urban,5.6,./1.png
15.721987415849,-17.0551223801847,5.0,Urban,5.6,./1.png
15.7216474773421,-17.0542130446785,5.0,Urban,5.6,./1.png
15.7219449235357,-17.0542045462159,5.0,Urban,5.6,./1.png
15.7207976310746,-17.0556407864079,5.0,Urban,5.6,./1.png
15.7204321971796,-17.0527088167852,5.0,Urban,5.6,./1.png
15.7218684373716,-17.0534311861125,5.0,Urban,5.6,./1.png
15.7219449235357,-17.0534481830379,5.0,Urban,5.6,./1.png
15.7220299081624,-17.0534651799632,5.0,Urban,5.6,./1.png
15.7221743820279,-17.0535416661273,5.0,Urban,5.6,./1.png
15.7223783451321,-17.0538136169329,5.0,Urban,5.6,./1.png
15.7227182836391,-17.053575659978,5.0,Urban,5.6,./1.png
15.7229307452059,-17.0568135742569,5.0,Urban,5.6,./1.png
15.7220044127744,-17.0561421957056,5.0,Urban,5.6,./1.png
15.7232451883249,-17.0555643002438,5.0,Urban,5.6,./1.png
15.7224803266842,-17.0545699801109,5.0,Urban,5.6,./1.png
15.721961920461,-17.0549694078566,5.0,Urban,5.6,./1.png
15.7214435142379,-17.0544000108574,5.0,Urban,5.6,./1.png
15.7215539942527,-17.0549694078566,5.0,Urban,5.6,./1.png
15.7213075388351,-17.055062890946,5.0,Urban,5.6,./1.png
15.7207976310746,-17.055428324841,5.0,Urban,5.6,./1.png
15.7216644742674,-17.0535161707392,5.0,Urban,5.6,./1.png
15.7206531572092,-17.0557172725719,5.0,Urban,5.6,./1.png
15.7218514404463,-17.0563971495859,5.0,Urban,5.6,./1.png
15.7232026960115,-17.0548079370658,5.0,Urban,5.6,./1.png
15.7229562405939,-17.0562016849444,5.0,Urban,5.6,./1.png
15.7230157298327,-17.0564566388246,5.0,Urban,5.6,./1.png
15.7216984681181,-17.055402829453,5.0,Urban,5.6,./1.png
15.7223953420574,-17.054306527768,5.0,Urban,5.6,./1.png
15.7210695818802,-17.0553518386769,5.0,Urban,5.6,./1.png
15.721256548059,-17.0547739432151,5.0,Urban,5.6,./1.png
15.7214605111632,-17.0547909401404,5.0,Urban,5.6,./1.png
15.721936425073,-17.0546464662749,5.0,Urban,5.6,./1.png
